"",molecularweight,xlogp,hydrogenbonddonorcount,hydrogenbondacceptorcount,polarsurfacearea,formalcharge,numrings,rotatablebondcount,refractivity,logpsolubility,ro5,ghose,veber,blood,skin,brain,testis,adipose tissue,muscle,nerve,blood vessel,heart,lung,esophagus,kidney,thyroid,uterus,pancreas,vagina,stomach,adrenal gland,colon,prostate,spleen,liver,ovary,breast,bladder,small intestine,salivary gland,lossfreq,maxbtwn,maxdegree,ntargets,wqed,result
538,Mequitazine,322.150369404,4.19480112066667,0,2,6.48,0,5,2,99.0543,0.0040100000000000005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.511,failed
539,Perhexiline,277.276950125,5.53130854833333,1,1,12.03,0,3,4,87.2286,2.72e-05,1,0,0,0.0,0.0,4.79,0.0,0.0,3.278,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428571428571429,3404.66795433307,410,2,0.435,passed
540,Diphenhydramine,255.162314299,3.651907262,0,2,12.47,0,2,6,79.92699999999999,0.0752,0,0,0,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,1,0.21600000000000003,passed
543,Vigabatrin,129.07897860100002,-2.09491478469922,2,3,63.32,0,0,4,34.2907,96.6,0,1,1,0.0,0.0,4.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.467,0.0,0.0,0.0,0.0,0.0,0.0,4.699,0.0,0.0,0.0,0.0,0.0,0.43609022556391003,22304.0,32,2,0.435,passed
544,Emedastine,302.210661474,2.49238569266667,0,4,33.53,0,3,5,90.4747,1.44,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,2,0.435,passed
545,Pilocarpine,208.121177766,0.9497514193333341,0,2,44.12,0,2,3,56.5342,2.07,0,0,1,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23841059602649,23664.9424901665,22,3,0.301,passed
546,Benzocaine,165.07897860100002,1.5046047806666698,1,2,52.32,0,1,3,47.5323,2.85,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544354838709677,311.923861315267,4,2,0.435,passed
547,Primaquine,259.168462309,1.642920959,2,4,60.17,0,2,6,78.5149,0.0564,0,0,1,0.0,0.0,4.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.499,0.0,0.0,0.0,0.0,0.0,0.552380952380952,1463.52114847802,10,2,0.163,passed
549,Pentolinium,240.25654903400002,-6.28237323661016,0,0,0.0,2,2,6,99.0274,1.1599999999999999e-05,0,1,0,0.0,4.202,4.599,0.0,0.0,0.0,0.0,0.0,0.0,4.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157889,26475.979399585,10,3,0.605,passed
552,Hesperetin,302.07903818,2.67743678466667,3,6,96.22,0,3,2,77.753,0.138,0,0,1,3.181,0.0,0.0,4.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.612,0.0,0.0,0.0,0.0,0.0,0.435185185185185,921.641101097911,14,3,0.21100000000000002,failed
553,Fluvastatin,411.18458653,3.8259490936666696,3,4,82.69,0,3,8,114.8553,0.00441,0,0,1,4.548,0.0,4.976,4.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674,0.0,0.0,0.0,0.0,0.0,0.36734693877551006,1690.25449350547,10,2,0.435,passed
554,Rosuvastatin,481.168284538,1.9229604619999998,3,8,140.92,0,2,9,121.4383,0.0886,0,1,1,4.548,0.0,4.976,4.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.674,0.0,0.0,0.0,0.0,0.0,0.36734693877551006,1690.25449350547,10,1,0.511,passed
555,Flucytosine,129.03383997,-0.9481628816666671,2,3,67.48,0,1,0,38.2177,1.92,0,1,1,3.045,0.0,4.29,3.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.604,0.0,0.0,0.0,0.0,0.0,0.30627306273062704,48415.7150995721,264,2,0.435,passed
556,Pimozide,461.227868975,5.825713467999999,1,2,35.58,0,5,7,132.2078,0.00173,1,1,0,0.0,0.0,4.79,0.0,0.0,3.278,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394230769230769,1274114.41087933,614,4,0.652,passed
557,Arbutamine,317.16270822900003,1.9953032245022402,5,5,92.95,0,2,8,89.7808,0.0842,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252525252525251,89139.86205324471,74,3,0.62,passed
558,Quinacrine,399.207740304,5.151536958,1,4,37.39,0,3,9,118.9644,0.0023899999999999998,1,0,0,4.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202702702702701,65670.1659573512,604,2,0.435,failed
559,Sertraline,305.073804963,5.14929997366667,1,1,12.03,0,3,2,85.741,0.000145,1,0,0,4.578,0.0,4.647,0.0,0.0,0.0,0.0,0.0,0.0,4.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438271604938272,899.3097246619529,16,2,0.183,passed
560,Levocabastine,420.22130638699997,2.4994034909428797,1,4,64.33,0,4,4,118.4834,0.0034700000000000004,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3921568627450979,0.0,0,2,0.212,passed
561,Papaverine,339.147058165,3.08007507166667,0,5,49.81,0,3,6,95.5175,0.0129,0,0,1,0.0,0.0,4.961,3.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620689655172411,359.006496694788,4,2,0.326,passed
563,Nifedipine,346.11648631800006,1.81549428166667,1,5,110.45,0,2,6,92.1647,0.0177,0,0,1,0.0,0.0,4.76,0.0,0.0,4.663,0.0,0.0,4.654,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543539325842697,1274114.41087933,614,2,0.435,passed
566,Diazoxide,229.991675875,1.00048645366667,1,4,58.53,0,2,0,54.8408,0.552,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.168,0.0,0.0,0.0,0.0,0.0,4.2639999999999985,0.0,4.2780000000000005,4.265,0.0,0.0,0.0,0.5473684210526321,55774.7557586301,602,2,0.435,passed
567,Gliclazide,323.130362243,1.73364108566667,2,4,78.51,0,3,2,83.8761,0.19,0,0,1,3.475,3.444,4.421,0.0,3.462,4.082,0.0,3.755,4.847,4.729,0.0,4.765,3.645,3.658,3.527,0.0,3.343,3.1910000000000003,3.388,3.707,3.544,3.967,3.216,4.685,3.487,3.1910000000000003,0.0,0.48936170212766,64369.747637410095,80,2,0.135,passed
568,Phenacemide,178.07422757400002,0.459114263666667,2,2,72.19,0,1,2,47.4304,1.06,0,0,1,0.0,0.0,4.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,158.913688646427,6,2,0.435,passed
569,Ambenonium,536.268482022,-3.63340144761016,2,2,58.2,2,2,15,173.571,9.42e-07,1,1,1,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47766439909297104,51784.0228675716,20,1,0.7290000000000001,passed
570,Proflavine,209.095297367,1.84837564566667,2,3,64.93,0,3,0,65.4583,0.10400000000000001,0,0,1,4.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4930000000000003,0.0,0.0,3.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.977,0.0,4.444,3.115,0.0,0.0,0.425,107372.09898047699,102,1,0.6970000000000001,passed
571,Tolbutamide,270.10381314200004,2.2953358273333304,2,3,75.27,0,1,4,70.27,0.20199999999999999,0,0,1,0.0,0.0,4.606,0.0,0.0,0.0,0.0,0.0,4.517,0.0,0.0,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070422535211271,9525.18525247655,14,2,0.17800000000000002,passed
573,Bicalutamide,430.061040456,2.70929555,2,5,107.26,0,2,6,96.5895,0.00928,0,0,1,4.575,0.0,4.581,3.127,0.0,3.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067,0.0,0.0,0.0,0.0,0.0,4.763,0.0,4.71,3.065,0.0,0.0,0.0,0.0,0.5977011494252871,938299.3253165891,488,1,0.45799999999999996,failed
574,Prednicarbate,488.241018128,3.83187568266667,1,6,116.2,0,4,9,127.7954,0.00562,0,1,1,3.254,0.0,4.4910000000000005,0.0,3.125,3.194,0.0,0.0,0.0,3.132,0.0,4.629,0.0,4.564,0.0,0.0,0.0,3.417,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,0.0,0.350282485875706,256392.74781158,268,2,0.435,passed
575,Proguanil,253.10942324400003,1.88743018033333,3,5,88.79,0,1,2,71.0676,0.28600000000000003,0,0,1,0.0,0.0,4.122,3.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.045,0.0,0.0,0.0,0.0,0.0,0.703703703703704,4335.9897202210905,28,1,0.447,passed
578,Sulfinpyrazone,404.119463206,3.18740855966667,0,3,57.69,0,4,6,113.6155,0.32299999999999995,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732,0.0,0.0,0.0,3.107,0.0,0.530541012216405,1467.6358395363,10,2,0.406,passed
579,Doxepin,279.162314299,3.83997407466667,0,2,12.47,0,3,3,98.2448,0.0319,0,0,0,4.578,0.0,4.647,0.0,0.0,0.0,0.0,0.0,0.0,4.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576923076923079,39011.4658066726,40,20,0.44,passed
580,Diclofenamide,303.914603484,0.393396708,2,4,120.32,0,1,2,59.9834,0.39799999999999996,0,0,1,4.599,0.0,4.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087,0.0,0.0,0.0,0.0,3.486,0.0,3.318,0.0,0.0,4.626,4.526,0.0,4.54,3.127,0.0,0.5473684210526321,27332.2638012188,26,4,0.157,passed
581,Diphenylpyraline,281.177964363,3.66006886666667,0,2,12.47,0,3,4,87.359,0.0188,0,0,0,0.0,0.0,4.703,0.0,0.0,0.0,3.008,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438271604938272,899.3097246619529,16,2,0.435,passed
582,Flavoxate,391.17835829300003,4.235423206,0,4,55.84,0,4,6,113.5147,0.0154,0,0,1,0.0,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20212765957446802,10900.3791572507,22,2,0.529,passed
583,Desipramine,266.178298714,3.8955208569999997,1,2,15.27,0,3,4,85.3109,0.0396,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495495495495495,89139.86205324471,74,13,0.439,passed
584,Thiamylal,254.10889852,2.92370150966667,2,2,58.2,0,1,5,70.6389,0.0506,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513761467889908,8267.84453297287,28,3,0.55,passed
585,Bupropion,239.10769191,3.2661124519999998,1,2,29.1,0,1,4,67.6994,0.0693,0,0,0,0.0,0.0,4.703,0.0,0.0,0.0,3.008,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438271604938272,899.3097246619529,16,3,0.183,passed
587,Halothane,195.89022500099998,2.11935513,0,0,0.0,0,0,1,24.6331,3.81,0,1,0,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285711,127350.064007469,128,32,0.435,passed
589,Chloroprocaine,270.11350556900004,2.484101934,1,3,55.56,0,1,7,75.1048,1.3,0,0,1,0.0,0.0,4.703,0.0,0.0,0.0,3.008,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157889,899.3097246619529,16,5,0.38799999999999996,passed
590,Terazosin,387.19065431300004,1.1797275923333301,1,8,103.04,0,4,4,105.1764,1.5,0,0,1,4.785,0.0,3.339,0.0,0.0,3.197,0.0,0.0,3.225,3.199,0.0,3.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.042,3.014,0.0,0.0,0.0,4.4510000000000005,0.0,0.7,48947.9770023894,22,6,0.16699999999999998,passed
591,Ofloxacin,361.14378434800005,0.654279753197426,1,7,73.32,0,4,2,94.9359,1.44,0,0,1,0.0,0.0,3.665,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,3.286,0.0,0.0,0.0,0.0,0.386986301369863,13574.609164536201,80,1,0.19399999999999998,passed
592,Cilostazol,369.216475133,3.3055661830000003,1,5,81.93,0,4,7,117.1349,0.0324,0,0,1,4.496,0.0,0.0,0.0,0.0,4.582,0.0,0.0,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356,0.0,0.0,0.0,0.0,0.0,0.45092024539877296,0.0,4,1,0.243,passed
593,Guanethidine,198.18444672400003,0.744985034666667,2,4,67.64,0,1,3,59.7037,2.25,0,0,1,0.0,0.0,0.0,4.588,0.0,0.0,0.0,0.0,0.0,4.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37984496124031,82.108373661589,4,1,0.478,passed
594,Moclobemide,268.097855505,1.451750923,1,3,41.57,0,2,4,71.9315,1.12,0,0,1,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,3.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6560000000000015,0.0,0.0,0.0,0.0,0.0,0.21052631578947398,0.0,66,1,0.099,passed
595,Orphenadrine,269.177964363,4.16532865133333,0,2,12.47,0,2,6,84.9682,0.03,0,0,0,0.0,0.0,0.0,4.588,0.0,0.0,0.0,0.0,0.0,4.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544354838709677,34771.9728108602,84,2,0.435,passed
596,Phenobarbital,232.08479226,1.406330128,2,3,75.27,0,2,2,59.7463,0.276,0,0,1,0.0,4.305,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,24492.452656767597,46,10,0.244,passed
597,Cyclizine,266.178298714,3.54600234933333,0,2,6.48,0,3,3,84.9336,0.0752,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783132530120481,20706.0588335319,24,2,0.162,passed
598,Idarubicin,497.16858146699997,1.89799828682044,5,10,176.61,0,5,3,126.4283,0.772,0,1,1,0.0,0.0,3.665,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,3.286,0.0,0.0,0.0,0.0,0.386986301369863,13574.609164536201,80,1,0.738,passed
599,Podofilox,414.13146768,1.62279826933333,1,7,92.68,0,5,4,103.905,0.114,0,0,1,0.0,0.0,3.665,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,3.286,0.0,0.0,0.0,0.0,0.857142857142857,863890.570851944,2232,2,0.435,passed
600,Rescinnamine,634.289030952,4.0700868119999996,1,8,117.78,0,6,11,171.1642,0.00349,1,1,1,3.7,0.0,4.893,4.862,0.0,3.5010000000000003,0.0,4.671,4.743,4.626,0.0,3.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.588,0.0,0.0,0.0,3.315,0.0,0.574117647058824,370.08476391070997,8,1,0.81,passed
601,Propafenone,341.199093735,3.5367225463333303,2,4,58.56,0,2,11,100.2064,0.00758,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452054794520548,48947.9770023894,28,2,0.513,passed
602,Naloxone,327.147058165,1.62022116,2,5,70.0,0,5,2,88.7222,5.64,0,0,1,4.46,0.0,4.6110000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671052631578947,1307522.3643883,656,2,0.435,passed
603,Desflurane,168.000983916,2.402510823,0,1,9.23,0,0,3,18.1205,3.54,0,1,0,0.0,0.0,4.973,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,22183.965160287098,96,22,0.413,passed
604,Acebutolol,336.20490739400003,1.5346815706666699,3,5,87.66,0,1,10,94.8692,0.172,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.43700000000000006,passed
605,Brinzolamide,383.06433286699996,-0.6745202669020238,2,6,118.8,0,2,7,87.1995,0.713,0,1,1,4.599,0.0,4.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087,0.0,0.0,0.0,0.0,3.486,0.0,3.318,0.0,0.0,4.626,4.526,0.0,4.54,3.127,0.0,0.5473684210526321,27332.2638012188,26,4,0.395,passed
606,Estramustine,439.16809927699995,5.09911391,1,2,49.77,0,4,6,116.2129,0.00038500000000000003,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396,0.0,3.559,0.0,0.0,0.0,3.18,0.0,3.378,3.315,4.8,0.0,0.0,0.0,0.582441113490364,1307522.3643883,656,4,0.363,passed
607,Captopril,217.07726404099998,0.7269212306666659,2,3,57.61,0,1,3,54.6349,4.52,0,0,1,4.992,0.0,3.1860000000000004,0.0,0.0,3.005,0.0,3.198,3.284,3.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.073,0.0,3.313,3.1860000000000004,0.0,0.0,0.0,0.0,0.0,0.574117647058824,152757.90475876,104,2,0.306,passed
608,Zopiclone,388.10506614699995,0.8065430329999991,0,6,91.76,0,4,3,95.8855,0.885,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,22304.0,28,5,0.221,passed
609,Tubocurarine,609.296462054,3.1441351079449804,2,5,80.62,1,7,2,187.0636,0.000323,1,1,1,4.54,0.0,4.927,0.0,0.0,3.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47196261682242996,51784.0228675716,20,3,0.6579999999999999,passed
610,Nadolol,309.19400835700003,0.865427913000001,4,5,81.95,0,2,6,85.5269,2.25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.365,passed
611,Flumazenil,303.101919534,0.3279,0,3,64.43,0,3,3,87.9286,1.04,0,0,1,0.0,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52991452991453,8267.84453297287,28,16,0.192,passed
614,Sparfloxacin,392.165997,-0.043228146908735,3,7,98.9,0,4,3,101.6938,0.113,0,0,1,0.0,0.0,3.665,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.966,3.286,0.0,0.0,0.0,0.0,0.386986301369863,13574.609164536201,80,1,0.371,passed
615,Dezocine,245.177964363,3.2300964295828303,2,2,46.25,0,3,0,74.1902,0.013999999999999999,0,0,1,4.46,0.0,4.6110000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671052631578947,7996.63688473355,32,2,0.27,passed
616,Levobunolol,291.18344367099996,2.1826746933333303,2,4,58.56,0,2,6,83.2824,0.251,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.435,passed
617,Fomepizole,82.053098202,0.7908511973333331,1,1,28.68,0,1,0,24.7866,559.0,0,1,0,4.602,0.0,4.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,4.3180000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.631578947368421,2827.03444291404,14,4,0.518,passed
618,Metipranolol,309.19400835700003,2.741744315,2,4,67.79,0,1,8,86.6315,0.17300000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5380000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457627118644068,89139.86205324471,74,2,0.43,passed
619,Finasteride,372.277678406,3.07351202266667,2,2,58.2,0,4,2,108.196,0.00198,0,0,1,0.0,0.0,4.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.544,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.621621621621622,0.0,0,3,0.221,passed
620,Halofantrine,499.165654616,8.056956757,1,2,23.47,0,3,11,131.6595,0.00011100000000000001,1,1,1,0.0,0.0,4.79,0.0,0.0,3.278,0.0,0.0,4.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35231316725978595,48947.9770023894,20,1,0.7809999999999999,passed
622,Ketamine,237.09204184599997,3.347302666,1,2,29.1,0,2,2,65.5538,0.0464,0,0,0,0.0,4.384,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,4.699,0.0,0.0,0.0,0.0,0.0,0.42592592592592604,39011.4658066726,40,3,0.14400000000000002,passed
623,Budesonide,430.23553882,2.73389000033333,2,6,93.06,0,5,4,116.1098,0.0457,0,0,1,3.254,0.0,4.4910000000000005,0.0,3.125,3.194,0.0,0.0,0.0,3.132,0.0,4.629,0.0,4.564,0.0,0.0,0.0,3.417,0.0,0.0,0.0,4.657,0.0,0.0,0.0,0.0,0.0,0.350282485875706,256392.74781158,268,2,0.435,passed
624,Aminophylline,420.198199306,-0.769321657333333,1,3,69.3,0,4,1,44.9345,0.0567,0,1,1,0.0,3.272,4.813,4.782,0.0,3.447,0.0,0.0,3.408,3.4160000000000004,0.0,3.388,3.097,3.404,3.182,0.0,3.01,3.139,3.373,3.367,3.185,4.6080000000000005,3.21,4.625,3.104,0.0,0.0,0.45092024539877296,814810.1665859079,1730,4,0.435,passed
